Animal ID,Lake,Round,Age,Ephippia,D0_date,D0_infstatus,Death_date,D1_date,D1_INFSTATUS,D4_date,D4_INFSTATUS,D8_date,D8_INFSTATUS,D11_date,D11_INFSTATUS,D15_date,D15_INFSTATUS
B1-16,Bishop,1,J,N,07-17-2024,U,7/21/2024,07-18-2024,U,07-21-2024,DEAD,07-25-2024,DEAD,07-28-2024,DEAD,08-01-2024,DEAD
B1-17,Bishop,1,A,N,07-17-2024,U,,07-18-2024,U,07-21-2024,U,07-25-2024,U,07-28-2024,MICG,08-01-2024,MICG
B1-18,Bishop,1,A,N,07-17-2024,U,,07-18-2024,U,07-21-2024,U,07-25-2024,U,07-28-2024,U,08-01-2024,U
B1-19,Bishop,1,J,N,07-17-2024,U,,07-18-2024,U,07-21-2024,U,07-25-2024,U,07-28-2024,U,08-01-2024,U
B1-20,Bishop,1,A,N,07-17-2024,U,,07-18-2024,U,07-21-2024,U,07-25-2024,U,07-28-2024,MICG,08-01-2024,MICG
B1-21,Bishop,1,J,N,07-17-2024,U,,07-18-2024,U,07-21-2024,U,07-25-2024,U,07-28-2024,U,08-01-2024,U
B1-22,Bishop,1,A,N,07-17-2024,U,,07-18-2024,U,07-21-2024,U,07-25-2024,U,07-28-2024,U,08-01-2024,U
B1-23,Bishop,1,A,N,07-17-2024,U,,07-18-2024,U,07-21-2024,U,07-25-2024,U,07-28-2024,U,08-01-2024,U
B1-24,Bishop,1,J,N,07-17-2024,U,,07-18-2024,U,07-21-2024,U,07-25-2024,U,07-28-2024,U,08-01-2024,U
B1-25,Bishop,1,A,N,07-17-2024,U,,07-18-2024,U,07-21-2024,U,07-25-2024,U,07-28-2024,MICG,08-01-2024,MICG
B1-26,Bishop,1,A,N,07-17-2024,U,7/21/2024,07-18-2024,U,07-21-2024,DEAD,07-25-2024,DEAD,07-28-2024,DEAD,08-01-2024,DEAD
B1-27,Bishop,1,A,N,07-17-2024,U,,07-18-2024,U,07-21-2024,U,07-25-2024,U,07-28-2024,U,08-01-2024,U
B1-28,Bishop,1,A,N,07-17-2024,U,,07-18-2024,U,07-21-2024,U,07-25-2024,U,07-28-2024,U,08-01-2024,U
B1-29,Bishop,1,J,N,07-17-2024,U,,07-18-2024,U,07-21-2024,U,07-25-2024,U,07-28-2024,U,08-01-2024,U
B1-30,Bishop,1,A,N,07-17-2024,U,7/21/2024,07-18-2024,U,07-21-2024,DEAD,07-25-2024,DEAD,07-28-2024,DEAD,08-01-2024,DEAD
B1-31,Bishop,1,J,N,07-17-2024,U,,07-18-2024,U,07-21-2024,U,07-25-2024,U,07-28-2024,U,08-01-2024,U
B1-32,Bishop,1,J,N,07-17-2024,U,,07-18-2024,U,07-21-2024,U,07-25-2024,U,07-28-2024,U,08-01-2024,U
B1-33,Bishop,1,J,N,07-17-2024,U,,07-18-2024,U,07-21-2024,U,07-25-2024,U,07-28-2024,U,08-01-2024,U
B1-34,Bishop,1,J,N,07-17-2024,U,7/21/2024,07-18-2024,U,07-21-2024,DEAD,07-25-2024,DEAD,07-28-2024,DEAD,08-01-2024,DEAD
B1-35,Bishop,1,A,N,07-17-2024,U,,07-18-2024,U,07-21-2024,U,07-25-2024,U,07-28-2024,U,08-01-2024,U
B1-36,Bishop,1,J,N,07-17-2024,U,,07-18-2024,U,07-21-2024,U,07-25-2024,U,07-28-2024,U,08-01-2024,U
B1-37,Bishop,1,A,N,07-17-2024,U,,07-18-2024,U,07-21-2024,U,07-25-2024,U,07-28-2024,U,08-01-2024,U
B1-38,Bishop,1,J,N,07-17-2024,U,,07-18-2024,U,07-21-2024,U,07-25-2024,U,07-28-2024,U,08-01-2024,U
B1-39,Bishop,1,A,N,07-17-2024,U,7/21/2024,07-18-2024,U,07-21-2024,DEAD,07-25-2024,DEAD,07-28-2024,DEAD,08-01-2024,DEAD
B1-40,Bishop,1,J,N,07-17-2024,U,,07-18-2024,U,07-21-2024,U,07-25-2024,U,07-28-2024,U,08-01-2024,U
B1-41,Bishop,1,A,N,07-17-2024,U,,07-18-2024,U,07-21-2024,U,07-25-2024,MICG,07-28-2024,U,08-01-2024,MICG
B1-42,Bishop,1,J,N,07-17-2024,U,,07-18-2024,U,07-21-2024,U,07-25-2024,U,07-28-2024,U,08-01-2024,U
B1-43,Bishop,1,J,N,07-17-2024,U,,07-18-2024,U,07-21-2024,U,07-25-2024,U,07-28-2024,U,08-01-2024,U
B1-44,Bishop,1,A,N,07-17-2024,U,,07-18-2024,U,07-21-2024,U,07-25-2024,U,07-28-2024,U,08-01-2024,U
B1-45,Bishop,1,A,N,07-17-2024,U,8/1/2024,07-18-2024,U,07-21-2024,U,07-25-2024,U,07-28-2024,U,08-01-2024,DEAD
B1-46,Bishop,1,A,N,07-17-2024,U,,07-18-2024,U,07-21-2024,U,07-25-2024,U,07-28-2024,U,08-01-2024,U
B1-47,Bishop,1,J,N,07-17-2024,U,,07-18-2024,U,07-21-2024,U,07-25-2024,U,07-28-2024,U,08-01-2024,U
B1-48,Bishop,1,A,N,07-17-2024,U,,07-18-2024,U,07-21-2024,U,07-25-2024,U,07-28-2024,U,08-01-2024,U
B1-49,Bishop,1,A,N,07-17-2024,U,,07-18-2024,SPRITE,07-21-2024,U,07-25-2024,U,07-28-2024,U,08-01-2024,U
B1-50,Bishop,1,J,N,07-17-2024,U,,07-18-2024,U,07-21-2024,U,07-25-2024,U,07-28-2024,U,08-01-2024,U
B1-51,Bishop,1,J,N,07-17-2024,U,,07-18-2024,U,07-21-2024,U,07-25-2024,U,07-28-2024,U,08-01-2024,U
B1-52,Bishop,1,A,N,07-17-2024,U,7/21/2024,07-18-2024,U,07-21-2024,DEAD,07-25-2024,DEAD,07-28-2024,DEAD,08-01-2024,DEAD
B1-53,Bishop,1,A,N,07-17-2024,U,,07-18-2024,SPRITE,07-21-2024,U,07-25-2024,U,07-28-2024,U,08-01-2024,U
B1-54,Bishop,1,A,N,07-17-2024,U,,07-18-2024,U,07-21-2024,U,07-25-2024,U,07-28-2024,U,08-01-2024,U
B1-55,Bishop,1,A,N,07-17-2024,U,7/21/2024,07-18-2024,U,07-21-2024,DEAD,07-25-2024,DEAD,07-28-2024,DEAD,08-01-2024,DEAD
B1-56,Bishop,1,J,N,07-17-2024,U,,07-18-2024,U,07-21-2024,U,07-25-2024,U,07-28-2024,U,08-01-2024,U
B1-57,Bishop,1,A,N,07-17-2024,U,,07-18-2024,SPRITE,07-21-2024,U,07-25-2024,U,07-28-2024,U,08-01-2024,U
B1-58,Bishop,1,A,N,07-17-2024,U,,07-18-2024,U,07-21-2024,U,07-25-2024,U,07-28-2024,U,08-01-2024,U
B1-59,Bishop,1,A,N,07-17-2024,U,8/1/2024,07-18-2024,U,07-21-2024,U,07-25-2024,U,07-28-2024,U,08-01-2024,DEAD
B1-60,Bishop,1,J,N,07-17-2024,U,,07-18-2024,U,07-21-2024,U,07-25-2024,U,07-28-2024,U,08-01-2024,U
B1-61,Bishop,1,A,N,07-17-2024,U,,07-18-2024,U,07-21-2024,U,07-25-2024,U,07-28-2024,U,08-01-2024,U
B1-62,Bishop,1,A,N,07-17-2024,U,,07-18-2024,U,07-21-2024,U,07-25-2024,U,07-28-2024,U,08-01-2024,U
B1-63,Bishop,1,A,N,07-17-2024,U,,07-18-2024,U,07-21-2024,U,07-25-2024,U,07-28-2024,U,08-01-2024,U
B1-64,Bishop,1,J,N,07-17-2024,U,7/28/2024,07-18-2024,U,07-21-2024,U,07-25-2024,U,07-28-2024,DEAD,08-01-2024,DEAD
B1-65,Bishop,1,A,N,07-17-2024,U,,07-18-2024,U,07-21-2024,U,07-25-2024,U,07-28-2024,U,08-01-2024,U
B1-66,Bishop,1,A,N,07-17-2024,U,,07-18-2024,U,07-21-2024,U,07-25-2024,U,07-28-2024,U,08-01-2024,U
B1-67,Bishop,1,J,N,07-17-2024,U,7/18/2024,07-18-2024,DEAD,07-21-2024,DEAD,07-25-2024,DEAD,07-28-2024,DEAD,08-01-2024,DEAD
B1-68,Bishop,1,A,N,07-17-2024,U,,07-18-2024,U,07-21-2024,U,07-25-2024,U,07-28-2024,U,08-01-2024,U
B1-69,Bishop,1,A,N,07-17-2024,U,7/21/2024,07-18-2024,U,07-21-2024,DEAD,07-25-2024,DEAD,07-28-2024,DEAD,08-01-2024,DEAD
B1-70,Bishop,1,A,N,07-17-2024,U,,07-18-2024,U,07-21-2024,U,07-25-2024,U,07-28-2024,U,08-01-2024,U
B1-71,Bishop,1,A,N,07-17-2024,U,7/25/2024,07-18-2024,U,07-21-2024,U,07-25-2024,DEAD,07-28-2024,DEAD,08-01-2024,DEAD
B1-72,Bishop,1,A,N,07-17-2024,U,7/18/2024,07-18-2024,DEAD,07-21-2024,DEAD,07-25-2024,DEAD,07-28-2024,DEAD,08-01-2024,DEAD
B1-73,Bishop,1,J,N,07-17-2024,U,7/21/2024,07-18-2024,U,07-21-2024,DEAD,07-25-2024,DEAD,07-28-2024,DEAD,08-01-2024,DEAD
B1-74,Bishop,1,A,N,07-17-2024,U,,07-18-2024,U,07-21-2024,U,07-25-2024,U,07-28-2024,U,08-01-2024,U
B1-75,Bishop,1,A,N,07-17-2024,U,7/25/2024,07-18-2024,U,07-21-2024,U,07-25-2024,DEAD,07-28-2024,DEAD,08-01-2024,DEAD
B1-76,Bishop,1,A,N,07-17-2024,U,,07-18-2024,U,07-21-2024,U,07-25-2024,U,07-28-2024,U,08-01-2024,U
B1-77,Bishop,1,A,N,07-17-2024,U,7/18/2024,07-18-2024,DEAD,07-21-2024,DEAD,07-25-2024,DEAD,07-28-2024,DEAD,08-01-2024,DEAD
B1-78,Bishop,1,J,N,07-17-2024,U,7/18/2024,07-18-2024,DEAD,07-21-2024,DEAD,07-25-2024,DEAD,07-28-2024,DEAD,08-01-2024,DEAD
B1-79,Bishop,1,J,N,07-17-2024,U,7/18/2024,07-18-2024,DEAD,07-21-2024,DEAD,07-25-2024,DEAD,07-28-2024,DEAD,08-01-2024,DEAD
B1-80,Bishop,1,A,N,07-17-2024,U,,07-18-2024,U,07-21-2024,U,07-25-2024,U,07-28-2024,U,08-01-2024,U
W1-1,Walsh,1,A,N,07-22-2024,U,7/26/2024,07-23-2024,U,07-26-2024,DEAD,07-30-2024,DEAD,08-02-2024,DEAD,08-06-2024,DEAD
W1-2,Walsh,1,A,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-3,Walsh,1,A,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-4,Walsh,1,A,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-5,Walsh,1,J,N,07-22-2024,U,7/26/2024,07-23-2024,U,07-26-2024,DEAD,07-30-2024,DEAD,08-02-2024,DEAD,08-06-2024,DEAD
W1-6,Walsh,1,J,N,07-22-2024,U,7/23/2024,07-23-2024,DEAD,07-26-2024,DEAD,07-30-2024,DEAD,08-02-2024,DEAD,08-06-2024,DEAD
W1-7,Walsh,1,J,N,07-22-2024,U,7/23/2024,07-23-2024,DEAD,07-26-2024,DEAD,07-30-2024,DEAD,08-02-2024,DEAD,08-06-2024,DEAD
W1-8,Walsh,1,J,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-9,Walsh,1,A,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-10,Walsh,1,J,N,07-22-2024,U,8/2/2024,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,DEAD,08-06-2024,DEAD
W1-11,Walsh,1,A,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-12,Walsh,1,A,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-13,Walsh,1,J,N,07-22-2024,U,7/26/2024,07-23-2024,U,07-26-2024,DEAD,07-30-2024,DEAD,08-02-2024,DEAD,08-06-2024,DEAD
W1-14,Walsh,1,A,N,07-22-2024,U,7/23/2024,07-23-2024,DEAD,07-26-2024,DEAD,07-30-2024,DEAD,08-02-2024,DEAD,08-06-2024,DEAD
W1-15,Walsh,1,A,N,07-22-2024,U,7/26/2024,07-23-2024,U,07-26-2024,DEAD,07-30-2024,DEAD,08-02-2024,DEAD,08-06-2024,DEAD
W1-16,Walsh,1,A,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-17,Walsh,1,A,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-18,Walsh,1,J,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-19,Walsh,1,A,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-20,Walsh,1,A,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-21,Walsh,1,A,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-22,Walsh,1,J,N,07-22-2024,U,8/2/2024,07-23-2024,U,07-26-2024,DEAD,07-30-2024,U,08-02-2024,DEAD,08-06-2024,DEAD
W1-23,Walsh,1,A,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-24,Walsh,1,J,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-25,Walsh,1,A,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-26,Walsh,1,J,N,07-22-2024,U,7/23/2024,07-23-2024,DEAD,07-26-2024,DEAD,07-30-2024,DEAD,08-02-2024,DEAD,08-06-2024,DEAD
W1-27,Walsh,1,A,N,07-22-2024,U,8/2/2024,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,DEAD,08-06-2024,DEAD
W1-28,Walsh,1,J,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-29,Walsh,1,J,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-30,Walsh,1,A,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-31,Walsh,1,J,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-32,Walsh,1,J,N,07-22-2024,U,7/26/2024,07-23-2024,U,07-26-2024,DEAD,07-30-2024,DEAD,08-02-2024,DEAD,08-06-2024,DEAD
W1-33,Walsh,1,J,N,07-22-2024,U,7/23/2024,07-23-2024,DEAD,07-26-2024,DEAD,07-30-2024,DEAD,08-02-2024,DEAD,08-06-2024,DEAD
W1-34,Walsh,1,A,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-35,Walsh,1,A,N,07-22-2024,U,7/26/2024,07-23-2024,U,07-26-2024,DEAD,07-30-2024,DEAD,08-02-2024,DEAD,08-06-2024,DEAD
W1-36,Walsh,1,A,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-37,Walsh,1,J,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-38,Walsh,1,A,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-39,Walsh,1,A,N,07-22-2024,U,7/26/2024,07-23-2024,U,07-26-2024,DEAD,07-30-2024,DEAD,08-02-2024,DEAD,08-06-2024,DEAD
W1-40,Walsh,1,J,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-41,Walsh,1,A,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-42,Walsh,1,A,N,07-22-2024,U,,07-23-2024,SPRITE,07-26-2024,SPRITE,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-43,Walsh,1,A,N,07-22-2024,U,7/26/2024,07-23-2024,U,07-26-2024,DEAD,07-30-2024,DEAD,08-02-2024,DEAD,08-06-2024,DEAD
W1-44,Walsh,1,A,N,07-22-2024,U,7/23/2024,07-23-2024,DEAD,07-26-2024,DEAD,07-30-2024,DEAD,08-02-2024,DEAD,08-06-2024,DEAD
W1-45,Walsh,1,J,N,07-22-2024,U,7/30/2024,07-23-2024,U,07-26-2024,U,07-30-2024,DEAD,08-02-2024,DEAD,08-06-2024,DEAD
W1-46,Walsh,1,J,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-47,Walsh,1,J,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-48,Walsh,1,A,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-49,Walsh,1,J,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-50,Walsh,1,A,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-51,Walsh,1,J,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-52,Walsh,1,A,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-53,Walsh,1,J,N,07-22-2024,U,7/23/2024,07-23-2024,DEAD,07-26-2024,DEAD,07-30-2024,DEAD,08-02-2024,DEAD,08-06-2024,DEAD
W1-54,Walsh,1,A,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-55,Walsh,1,A,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-56,Walsh,1,J,N,07-22-2024,U,7/23/2024,07-23-2024,DEAD,07-26-2024,DEAD,07-30-2024,DEAD,08-02-2024,DEAD,08-06-2024,DEAD
W1-57,Walsh,1,A,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-58,Walsh,1,J,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-59,Walsh,1,J,N,07-22-2024,U,7/26/2024,07-23-2024,U,07-26-2024,DEAD,07-30-2024,DEAD,08-02-2024,DEAD,08-06-2024,DEAD
W1-60,Walsh,1,J,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-61,Walsh,1,A,N,07-22-2024,U,7/23/2024,07-23-2024,DEAD,07-26-2024,DEAD,07-30-2024,DEAD,08-02-2024,DEAD,08-06-2024,DEAD
W1-62,Walsh,1,J,N,07-22-2024,U,7/23/2024,07-23-2024,DEAD,07-26-2024,DEAD,07-30-2024,DEAD,08-02-2024,DEAD,08-06-2024,DEAD
W1-63,Walsh,1,J,N,07-22-2024,U,7/26/2024,07-23-2024,U,07-26-2024,DEAD,07-30-2024,DEAD,08-02-2024,DEAD,08-06-2024,DEAD
W1-64,Walsh,1,J,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-65,Walsh,1,J,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-66,Walsh,1,J,N,07-22-2024,U,7/26/2024,07-23-2024,U,07-26-2024,DEAD,07-30-2024,DEAD,08-02-2024,DEAD,08-06-2024,DEAD
W1-67,Walsh,1,J,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-68,Walsh,1,A,N,07-22-2024,U,7/26/2024,07-23-2024,U,07-26-2024,DEAD,07-30-2024,DEAD,08-02-2024,DEAD,08-06-2024,DEAD
W1-69,Walsh,1,A,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-70,Walsh,1,J,N,07-22-2024,U,7/26/2024,07-23-2024,U,07-26-2024,DEAD,07-30-2024,DEAD,08-02-2024,DEAD,08-06-2024,DEAD
W1-71,Walsh,1,A,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-72,Walsh,1,A,N,07-22-2024,U,7/23/2024,07-23-2024,DEAD,07-26-2024,DEAD,07-30-2024,DEAD,08-02-2024,DEAD,08-06-2024,DEAD
W1-73,Walsh,1,A,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-74,Walsh,1,J,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-75,Walsh,1,J,N,07-22-2024,U,7/26/2024,07-23-2024,U,07-26-2024,DEAD,07-30-2024,DEAD,08-02-2024,DEAD,08-06-2024,DEAD
W1-76,Walsh,1,J,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-77,Walsh,1,J,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-78,Walsh,1,J,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
W1-79,Walsh,1,J,N,07-22-2024,U,7/23/2024,07-23-2024,DEAD,07-26-2024,DEAD,07-30-2024,DEAD,08-02-2024,DEAD,08-06-2024,DEAD
W1-80,Walsh,1,J,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
M1-34,Mill,1,A,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
M1-35,Mill,1,A,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,SPRITE,08-02-2024,SPRITE,08-06-2024,SPRITE
M1-36,Mill,1,J,N,07-22-2024,U,7/23/2024,07-23-2024,DEAD,07-26-2024,DEAD,07-30-2024,DEAD,08-02-2024,DEAD,08-06-2024,DEAD
M1-37,Mill,1,J,N,07-22-2024,U,7/30/2024,07-23-2024,U,07-26-2024,U,07-30-2024,DEAD,08-02-2024,DEAD,08-06-2024,DEAD
M1-38,Mill,1,A,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
M1-39,Mill,1,J,N,07-22-2024,U,7/23/2024,07-23-2024,DEAD,07-26-2024,DEAD,07-30-2024,DEAD,08-02-2024,DEAD,08-06-2024,DEAD
M1-40,Mill,1,J,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
M1-41,Mill,1,A,N,07-22-2024,U,,07-23-2024,SPRITE,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
M1-42,Mill,1,J,N,07-22-2024,U,7/30/2024,07-23-2024,U,07-26-2024,U,07-30-2024,DEAD,08-02-2024,DEAD,08-06-2024,DEAD
M1-43,Mill,1,J,N,07-22-2024,U,7/26/2024,07-23-2024,U,07-26-2024,DEAD,07-30-2024,DEAD,08-02-2024,DEAD,08-06-2024,DEAD
M1-44,Mill,1,J,N,07-22-2024,U,7/26/2024,07-23-2024,U,07-26-2024,DEAD,07-30-2024,DEAD,08-02-2024,DEAD,08-06-2024,DEAD
M1-45,Mill,1,J,N,07-22-2024,U,7/23/2024,07-23-2024,DEAD,07-26-2024,DEAD,07-30-2024,DEAD,08-02-2024,DEAD,08-06-2024,DEAD
M1-46,Mill,1,J,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
M1-47,Mill,1,J,N,07-22-2024,U,7/23/2024,07-23-2024,DEAD,07-26-2024,DEAD,07-30-2024,DEAD,08-02-2024,DEAD,08-06-2024,DEAD
M1-48,Mill,1,J,N,07-22-2024,U,8/6/2024,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,DEAD
M1-49,Mill,1,A,N,07-22-2024,U,7/23/2024,07-23-2024,DEAD,07-26-2024,DEAD,07-30-2024,DEAD,08-02-2024,DEAD,08-06-2024,DEAD
M1-50,Mill,1,A,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
M1-51,Mill,1,A,N,07-22-2024,U,7/30/2024,07-23-2024,U,07-26-2024,U,07-30-2024,DEAD,08-02-2024,DEAD,08-06-2024,DEAD
M1-52,Mill,1,A,N,07-22-2024,U,,07-23-2024,SPRITE,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
M1-53,Mill,1,J,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
M1-54,Mill,1,A,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
M1-55,Mill,1,A,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
M1-56,Mill,1,J,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
M1-57,Mill,1,A,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
M1-58,Mill,1,A,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
M1-59,Mill,1,A,N,07-22-2024,U,,07-23-2024,SPRITE,07-26-2024,SPRITE,07-30-2024,U,08-02-2024,U,08-06-2024,U
M1-60,Mill,1,A,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
M1-61,Mill,1,A,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
M1-62,Mill,1,A,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
M1-63,Mill,1,A,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,U,08-06-2024,U
M1-64,Mill,1,J,N,07-22-2024,U,7/23/2024,07-23-2024,DEAD,07-26-2024,DEAD,07-30-2024,DEAD,08-02-2024,DEAD,08-06-2024,DEAD
M1-65,Mill,1,J,N,07-22-2024,U,,07-23-2024,U,07-26-2024,U,07-30-2024,U,08-02-2024,PAST,08-06-2024,U
M1-66,Mill,1,A,N,07-22-2024,U,7/23/2024,07-23-2024,DEAD,07-26-2024,DEAD,07-30-2024,DEAD,08-02-2024,DEAD,08-06-2024,DEAD
M1-67,Mill,1,J,N,07-22-2024,U,7/30/2024,07-23-2024,U,07-26-2024,U,07-30-2024,DEAD,08-02-2024,DEAD,08-06-2024,DEAD
